ID-Lattes,Nome,Título,Ano,Pais,Finalidade,Instituição-financiadora,Palavras-chave,Autores,Quantidade-autores,Tipo-patente,Código-do-registro-ou-patente,Data-pedido-depósito,Data-pedido-exame,Data-concessao,Instituição-depósito-registro,Número-depósito-PCT,Data-deposito-PCT,Nome-titular,Nome-depositante,Casamento-Levenshtein,GOOGLE-Id,GOOGLE-Number,GOOGLE-Title
'8169240855049337,Gilberto De Nucci,DISPOSITIVO DE APROXIMAÇÃO DE IMAGENS,2001,Brasil,,,[],,1,PRIVILEGIO_DE_INOVACAO_PI,PI01039067,13072001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Gilberto De Nucci;Gilberto De Nucci;LAGOS MONACO R;LAGOS MONACO R,"0,00",,,
'8169240855049337,Gilberto De Nucci,"COMPOSIÇÃO FARMACÊUTICA DE SUBSTÂNCIA CARREADORA DE PRODUTOS À BASE DE VITAMINA-E, BROMELINA E HIALURONIDASE",2001,Brasil,,,[],"FALCI, M.; NUCCI, GILBERTO DE",2,PRIVILEGIO_DE_INOVACAO_PI,PI0101822,10042001,,12082003,INPI - Instituto Nacional da Propriedade Industrial,,,,Gilberto De Nucci;Cristiano Alberto Ribeiro Santana;Cristiano Alberto Ribeiro Santana,"0,00",,,
'8169240855049337,Gilberto De Nucci,"COMPOSIÇÃO FARMACÊUTICA APLICADA NA TERAPÊUTICA DA DOENÇA DE PEYRONIE, DE COLAGENOSES E PATOLOGIAS FIBRÓTICAS À BASE DE VITAMINA-E, BROMELINA E HIALURONIDASE",2001,Brasil,,,[],"SANTANA CAR; SANTANA CAR; FALCI M; NUCCI, GILBERTO DE",4,PRIVILEGIO_DE_INOVACAO_PI,PI01018230,10042001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESO DE SÍNTESE DO COMPOSTO 5-AMINO-N-BUTIL - 2 - (3-METIL - 2- BUTENILOXI) BENZAMIDA,2001,Brasil,,,[],"DE NUCCI, G.",1,PRIVILEGIO_DE_INOVACAO_PI,PI01009699,06032001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO 5-ACETAMIDA-N-BUTIL-2-(4-ISOPROPIL-FENILOXI)BENZAMIDA,2001,Brasil,,,[],"DE NUCCI, G.",1,PRIVILEGIO_DE_INOVACAO_PI,PI01009702,06032001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE PRODUÇÃO DO COMPOSTO 5-ACETAMIDA-N-BUTIL-2-(3-METIL-2-BUTENILOXI) BENZAMIDA,2001,Brasil,,,[],"NUCCI, GILBERTO DE; Caliendo G; Santagada V",3,PRIVILEGIO_DE_INOVACAO_PI,PI01009710,06032001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE PRODUÇÃO DO COMPOSTO 5- METANOSULFONAMIDA - N - BUTIL -2-(2- PROPINILOXI) BENZAMIDA,2001,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI01009729,06032001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE PRODUÇÃO DO COMPOSTO 5-METANOSULFONAMIDA-N-BUTIL-2(3-METIL-2-BUTENILOXI)BENZAMIDA,2001,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI01005073,05022001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO 5-METANOSULFONAMIDA-N-BUTIL-2- (4-ISOPROPIL-FENILOXI)BENZAMIDA,2001,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI01005081,05022001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO CLORIDRATO DE 5-AMINO-N BUTIL-2- CICLOHEXANILOXI-BENZAMIDA,2001,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI01005090,05022001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO 5-ACETAMIDA-N-BUTIL-2(-4-FLUOR-FENILOXI) BENZAMIDA,2001,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI01004034,31012001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO CLORIDRATO DE 5-AMINO-N-BUTIL-2-(-4-CLORO-FENILOXI)BENZAMIDA,2001,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI01004042,31012001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO 5-METANOSULFONAMIDA-N-BUTIL-2(4-FLUORFENILOXI)BENZAMIDA,2001,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI01004050,31012001,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO CLORIDRATO DE 5-AMINO-N BUTIL-2-FENOXI-BENZAMINA,2000,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI00065714,26122000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO 5-A-CETAMINA-N-BUTIL-2-FENOXIBENZAMIDA,2000,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI00065722,26122000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO CLORIDRATO DE 5-AMINO-N BUTIL-2-(4-FLUOR-FENILOXI) BENZAMIDA,2000,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI00065706,26122000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO 5-ACETAMIDA-N-BUTIL-2- (4-CLOROFENILOXI) BENZAMIDA,2000,Brasil,,,[],"NUCCI, GILBERTO DE; Caliendo G; Santagada V",3,PRIVILEGIO_DE_INOVACAO_PI,PI00042439,06092000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO CLORIDRATO DE 5-AMINO-N-BUTIL-2- (4-ISOPROPIL-FENILOXI) BENZAMIDA,2000,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI00042412,06092000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,PROCESSO DE SÍNTESE DO COMPOSTO 5 - ACETAMIDA - N - BUTIL - 2 - (2 PROPINILOXI) BENZAMIDA,2000,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,PI00042420,06092000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,MÉTODO E DISPOSITIVO PARA OBTENÇÃO DE CHAPAS HOLOGRÁFICAS,2000,Brasil,,,[],"NUCCI, GILBERTO DE; NUCCI, GILBERTO DE; LEIGHTON, R. E. L. M.",3,PRIVILEGIO_DE_INOVACAO_PI,PI00007935,24022000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,LAGOS MONACO R,"0,00",,,
'8169240855049337,Gilberto De Nucci,"COMPOSICÃO FARMACÊUTICA DE DICLOFENACO À BASE DE VITAMINA-E, PAPAÍNA E HIALURONIDASE",2000,Brasil,,,[],"SANTANA, C. A. R.; NUCCI, GILBERTO DE; FALCI, M.",3,PRIVILEGIO_DE_INOVACAO_PI,PI00011444,21022000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,"COMPOSIÇÃO EM FORMA DE GEL, CREME, AEROSOL, SPRAY, LÍQUIDA E LIOFILIZADA DE SUBSTÂNCIA CARREADORA DE PRODUTOS À BASE DE PAPAÍNA",2000,Brasil,,,[],"SANTANA CAR; NUCCI, GILBERTO DE; FALCI, M.",3,PRIVILEGIO_DE_INOVACAO_PI,PI00065030,04022000,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,COMPOSTOS PEPTÍDICOS COM ATIVIDADE SOBRE A CALICREÍNA TISSULAR HUMANA E COM ATIVIDADE INIBIDORA DA LIBERAÇÃO DE CININAS,1999,Brasil,,,[],"NUCCI, GILBERTO DE; JULIANO NETO, L.; SANTAGADA, V.",3,PRIVILEGIO_DE_INOVACAO_PI,PI99006944,08031999,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,DISPOSIÇÕES INTRODUZIDAS EM CIRCUITOS DE CIRCULAÇÃO EXTRA-CORPÓREA PARA A ADMINISTRAÇÃO DE ÓXIDO NÍTRICO,1989,Brasil,,,[],"SANCHO, E. V.",1,PRIVILEGIO_DE_INOVACAO_PI,PI89026047,18051989,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Gilberto De Nucci;Gilberto De Nucci;Eduardo José Vanti Sancho,"0,00",,,
'8169240855049337,Gilberto De Nucci,ASSIGNMENT,2001,Brasil,,,[],"NUCCI, GILBERTO DE",1,PRIVILEGIO_DE_INOVACAO_PI,WO2001BR00125,15102001,,,WIPO - World Intellectual Property Organization,,,,,"0,00",,,
'8169240855049337,Gilberto De Nucci,"COMPOSIÇÃO EM FORMA DE GEL, CREME AEROSOL, SPRAY, LÍQUIDA E LIOFILIZADA DE SUBSTÂNCIA CARREADORA DE PRODUTOS À BASE DE PAPAÍNA",2000,Brasil,,,[],"SANTANA, C. A. R.; DE NUCCI, GILBERTO; FALCI M",3,PRIVILEGIO_DE_INOVACAO_PI,BRPI0006503-0,04022000,,09052017,WIPO - World Intellectual Property Organization,,,,Biolab Sanus Farmacêutica,"0,00",,,
'8169240855049337,Gilberto De Nucci,"Derivatives of 6,7-dihydro-3H-oxazolo[3,4-a]pyrazine-5,8-dione",2011,África do Sul,,,[],"SACURAI, S. L.; ZAIM, M. H.; TOUZARIM, C. E. C.; KEPPLER, A. F.; NUCCI, GILBERTO DE; NUCCI, GILBERTO DE",6,MODELO_DE_UTILIDADE_MU,ZA2013/01866,02082011,,,WIPO - World Intellectual Property Organization,,,,Sérgio Luiz Sacurai;Marcio Henrique Zaim;Carlos Eduardo da Costa Touzarim;Artur Franz Keppler,"0,00",,,
'8169240855049337,Gilberto De Nucci,"Derivados de 6,7-dihidro-3H-oxazolo[3,4-a]pirazin-5,8-diona y procesos para su preparación",2011,Colômbia,,,[],"SACURAI, S. L.; ZAIM, M. H.; TOUZARIM, C. E. C.; KEPPLER, A. F.; G. de Nucci",5,MODELO_DE_UTILIDADE_MU,CO5500,02082011,,,WIPO - World Intellectual Property Organization,,,,Gilberto De Nucci,"0,00",,,
'2355575631197937,Gilson Rogério Zeni,"Uso de disseleneto de difenila, composição farmacêutica para o tratamento de intoxicação com metilmercúrio",2010,Brasil,,,[],"ROCHA, Joao Batista Teixeira; NOGUEIRA, Cristina W.; Freitas A. S.; Nascimento db; ZENI, G",5,PRIVILEGIO_DE_INOVACAO_PI,PI0902861-7A2,15072009,,23112010,,,,,,"0,00",,,
'2355575631197937,Gilson Rogério Zeni,Desenvolvimento de Fungicida para o Tratamento da Pitiose,2007,Brasil,,Belga Quimica LTDA,[],"ZENI, G; Loreto E. S.; NOGUEIRA, C. W.; ROCHA, Joao Batista Teixeira; Santurio J.M.; Alvex S.H.",6,PRIVILEGIO_DE_INOVACAO_PI,PI0902861-7A2,23072009,,23112010,,,,,,"0,00",,,
'7046490024884075,Glaucia Maria Pastore,"Processo de Produção de Biosuractante por Bacillus subtilis, utilizando resíduo da indústria de mandioca",2003,Brasil,Relatório técnico de sua co-autoria,Universidade Estadual de Campinas - UNICAMP,"['bacillus', 'biosurfactante']","PASTORE, Glaucia Maria; SANTOS, Cristine Fior Clemente dos; NITSCHKE, Márcia",3,PRIVILEGIO_DE_INOVACAO_PI,204.124-3,25092002,29092002,02042003,,,,,,"0,00",,,
'7046490024884075,Glaucia Maria Pastore,PROCESSO DE PRODUÇÃO DE HEXANOATO DE ETILA POR VIA BIOTECNOLÓGICA UTILIZANDO MEIO SINTÉTICO E RESÍDUOS AGROINDUSTRIAIS E SEU USO,2011,Brasil,processo de produção de hexanoato de etila por via biotecnológia utlizando meio sintétioco e resíduos agroindustriais e seu uso.,,"['biotransformação', 'biotecnologia', 'bioaromas', 'Bioquímica']","CARVALHO, Daniele S. de; Molina, Gustavo; DIONÍSIO, Ana Paula",3,PRIVILEGIO_DE_INOVACAO_PI,PI11017112,26042011,,27042011,INPI - Instituto Nacional da Propriedade Industrial,11017112,25042011,,Glaucia Maria Pastore;Glaucia Maria Pastore;Universidade Estadual de Campinas,"0,00",,,
'7046490024884075,Glaucia Maria Pastore,"Proceso de obtenção de manosileritritol lipídios (MEL), composições e usos das mesmas",2015,Brasil,,,[],"GLAUCIA, MARIA PASTORE; DE ANDRADE, CRISTIANO JOSÉ; CAVALCANTE BARROS, FRANCISCO FÁBIO",3,PRIVILEGIO_DE_INOVACAO_PI,BR10201501910,13082015,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Glaucia Maria Pastore;Universidade Estadual de Campinas,"0,00",,,
'7046490024884075,Glaucia Maria Pastore,"Processo para produção de uma cepa modificada de Bacillus subtilis, cepa modificada, processo para a produção de surfactina e uso da referida cepa modificada.",2011,Brasil,,,[],"PASTORE, GLÁUCIA M; PASTORE, GLÁUCIA M",2,PRIVILEGIO_DE_INOVACAO_PI,PI1102550-6A2,10052011,,,Inova - Universidade Estadual de Campinas,,,,Diane Téo;Diane Téo,"0,00",,,
'7046490024884075,Glaucia Maria Pastore,"Processo para produção de uma cepa modificada de Bacillus Subtilis, cepa modificada, processo para produção de surfactina e uso da referida cepa modificada",2011,Brasil,,,[],"TÉO, Diane; TÉO, Diane",2,PRIVILEGIO_DE_INOVACAO_PI,PI11025506,15052011,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Glaucia Maria Pastore;Glaucia Maria Pastore;Universidade Estadual de Campinas,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Composição herbicida seletiva para dicotiledôneas: método de aplicação da referida composição,2009,Brasil,,Unicamp,[],"ZAPAROLI, Gustavo Henrique Alcala; CABRERA, Odalys Garcia; Barsottini, M. R. O.; PEREIRA, G.A. G.; PEREIRA, G. A. G.",5,PRIVILEGIO_DE_INOVACAO_PI,PI09114181,22122009,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Estadual de Campinas,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Composições para controle fitossanitário de doenças fúngicas em plantas: seu método e uso de seus ingredientes ativos,2012,Brasil,,,[],"THOMAZELLA, Daniela Paula de Toledo; TEIXEIRA, P. J. P. L.; PEREIRA, G.A. G.",3,PRIVILEGIO_DE_INOVACAO_PI,PI1020120246724,27092012,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Estadual de Campinas,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,"Composição para modificação quimica da madeira de eucaliptos, método de aplicação e seus usos",2012,Brasil,,International Paper do Brasil Ltda,[],"LEPIKSON NETO, J.; PEREIRA, G.A. G.",2,PRIVILEGIO_DE_INOVACAO_PI,PI1020120269813,22102012,,11122018,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Estadual de Campinas,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Processo de fermentação com uso de microrganismos floculantes condicionais,2000,Brasil,,,[],"CUNHA, Anderson Ferreira da; Pereira, G. A. G.",2,PRIVILEGIO_DE_INOVACAO_PI,PI00011223,04042000,,30092014,INPI - Instituto Nacional da Propriedade Industrial,11223,04042000,,Universidade Estadual de Campinas,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,"Iniciadores oligonucleotideos de DNA, método de identificação de marcadores moleculares de linhagens de Saccharomyces cerevisiae e kit de amplificação e identificação de regiões polimórficas em genes",2010,Brasil,,ETH Bioenergia S/A,[],"Carvalho Netto, O. V.; Galzerani, F.; Duarte, F. M.; Argueso, J. L.; COSTA, G. G. L.; MISSAWA, Silvia Kazue; CARAZZOLLE, Marcelo Falsarella; Pereira, G. A. G.",8,PRIVILEGIO_DE_INOVACAO_PI,PI00002210028420,13082010,,17112020,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Estadual de Campinas;ETH Bioenergia S/A,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,"Processo para a produção de uma levedura mutante nulo gene URA3 da cepa industrial Pedra-2 (Saccharomyces cerevisiae), levedura mutante e uso da mesma",2010,Brasil,,ETH Bioenergia S/A,[],"Galzerani, F.; Carvalho Netto, O. V.; Duarte, F. M.; Argueso, J. L.; MISSAWA, Silvia Kazue; Pereira, G. A. G.",6,PRIVILEGIO_DE_INOVACAO_PI,PI00002210028418,25102010,,01122020,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Estadual de Campinas,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,"Processo para produção de olefinas, olefina, poliolefina e uso da poliolefina",2009,Brasil,,Braskem S/A,[],"Pereira, G. A. G.; PEREZ, J. R.; CARAZZOLLE, Marcelo Falsarella; Morschbacker, A. L. R. C.; Roza, L.; Andrade, M. H. S.",6,PRIVILEGIO_DE_INOVACAO_PI,PI09049797,04122009,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Estadual de Campinas,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,"Engineered microrganisms and integrated process for producing N-Propanol, Propylene and Polypropylene",2009,Estados Unidos,,,[],"Pereira, G. A. G.; PEREZ, J. R.; CARAZZOLLE, Marcelo Falsarella; ZEIDLER, A. F. B.; PARIZZI, L. P.; Calderón, L. A. L.; GRASSI, M. C. B.; Lunardi, I.; OLIVEIRA, L. G.; Rodrigues, J. A. R.; Moran, P. J. S.; Morschbacker, A. L. R. C.; Roza, L.; Andrade, M. H. S.",14,PRIVILEGIO_DE_INOVACAO_PI,US 61/240811,09092009,,,United States Patent and Trademark Office,,,,Universidade Estadual de Campinas,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Método otimizado por eletroquímica para a produção de etanol de primeira geração,2012,Brasil,,ETH Bioenerga S/A,[],"Tizei, P. A. G.; CARAZZOLLE, Marcelo Falsarella; Pereira, G. A. G.",3,PRIVILEGIO_DE_INOVACAO_PI,PI1020120207982,20082012,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Estadual de Campinas;ETH Bioenergia S/A,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,"Processo para a seleção de micro-organismos, micro-organismo geneticamente modificado, processo para produção de biocombustíveis e bioquímicos e biocombustível e/ou bioquímico assim produzido",2014,Brasil,Desenvolvimento de micro-organismo com eficiente capacidade de consumo de xilose para produção de bioquímicos e/ou biocombustíveis,Biocelere Agroindustrial Ltda,"['Etanol', 'Biocombustível', 'Xilose', 'Lignocelulose', 'Micro-organismo', 'Inibidores']","Teixeira, G. S.; Pereira, G. A. G.; Santos, L. V.",3,PRIVILEGIO_DE_INOVACAO_PI,BR1020140227180,12092014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,BioCelere Agroindustrial,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Em sigilo,2015,Brasil,Em sigilo,Biocelere Agroindustrial Ltda,"['Micro-organismo', 'Biocombustível', 'Xilose', 'Etanol']","Pereira, G. A. G.; DREZZA, A. L.",2,PRIVILEGIO_DE_INOVACAO_PI,BR1020150014201,22012015,,,INPI - Instituto Nacional da Propriedade Industrial,,,,BioCelere Agroindustrial,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Em sigilo,2015,Brasil,Em sigilo,Biocelere Agroindustrial Ltda,"['Micro-organismo', 'Biocombustível', 'Xilose', 'Etanol']","Pereira, G. A. G.; DREZZA, A. L.",2,PRIVILEGIO_DE_INOVACAO_PI,BR1020150088418,17042015,,,INPI - Instituto Nacional da Propriedade Industrial,,,,BioCelere Agroindustrial,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Em sigilo,2015,Brasil,Em sigilo,Biocelere Agroindustrial Ltda,"['Micro-organismo', 'Biocombustível', 'Xilose', 'Etanol']","Pereira, G. A. G.; Santos, L. V.; CAMARGO, A. P. C. B. R.",3,PRIVILEGIO_DE_INOVACAO_PI,BR1020150126913,29052015,,,INPI - Instituto Nacional da Propriedade Industrial,,,,BioCelere Agroindustrial,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Em sigilo,2015,Brasil,Em sigilo,Biocelere Agroindustrial Ltda,"['Micro-organismo', 'Biocombustível', 'Xilose', 'Etanol']","Pereira, G. A. G.; Santos, L. V.",2,PRIVILEGIO_DE_INOVACAO_PI,BR2015050075,12062015,,,INPI - Instituto Nacional da Propriedade Industrial,2015050075,12062015,,BioCelere Agroindustrial,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Em sigilo,2015,Brasil,Em sigilo,Biocelere Agroindustrial Ltda,"['Micro-organismo', 'Propagação']","Pereira, G. A. G.; GALLARDO, J. C. M.; Calderón, L. A. L.; Carvalho Netto, O. V.",4,PRIVILEGIO_DE_INOVACAO_PI,BR1020150168586,15072015,,,INPI - Instituto Nacional da Propriedade Industrial,,,,BioCelere Agroindustrial,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Em sigilo,2015,Brasil,Em sigilo,Biocelere Agroindustrial Ltda; SENAI Mato Grosso do Sul,"['Saccharum', 'Marcadores moleculares', 'Seleção', 'Fenótipo']","Pereira, G. A. G.; OLIVEIRA, B. V. DE; CASTRO, D. B. A.; CAMARGO, E. L. O.; MINGIREANOV, M. M. S.",5,PRIVILEGIO_DE_INOVACAO_PI,BR1020150192657,11082015,,,INPI - Instituto Nacional da Propriedade Industrial,,,,BioCelere Agroindustrial,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Em sigilo,2015,Brasil,Em sigilo,Biocelere Agroindustrial Ltda,"['Micro-organismo', 'Biocombustível', 'Xilose', 'Etanol']","Pereira, G. A. G.; Santos, L. V.; GRASSI, M. C. B.; DREZZA, A. L.",4,PRIVILEGIO_DE_INOVACAO_PI,BR102015050198,30102015,,,INPI - Instituto Nacional da Propriedade Industrial,2015050198,30102015,,BioCelere Agroindustrial,"0,00",,,
'5775091545458540,Goncalo Amarante Guimarães Pereira,Em sigilo,2015,Brasil,Em sigilo,Biocelere Agroindustrial Ltda,"['Micro-organismo', 'Biocombustível', 'Xilose', 'Etanol']","Pereira, G. A. G.; Teixeira, G. S.; Santos, L. V.; PARREIRAS, L. S.; Calderón, L. A. L.",5,PRIVILEGIO_DE_INOVACAO_PI,BR2015050207,09112015,,,INPI - Instituto Nacional da Propriedade Industrial,2015050207,09112015,,BioCelere Agroindustrial,"0,00",,,
